000001||01||00000001||00000001||00000337||AEROPORTO DO CAMPO DE MARTE
000001||01||00000001||00000001||00000338||CARAPICUIBA
000001||01||00000001||00000001||00000339||VILA SANTA CATARINA
000001||01||00000001||00000001||00000340||LAUZANE PAULISTA
000001||01||00000001||00000001||00000341||STA. IFIGENIA
000001||01||00000001||00000001||00000342||JD TIETE
000001||01||00000001||00000001||00000343||VILA UNIAO
000001||01||00000001||00000001||00000344||VILA SONIA
000001||01||00000001||00000001||00000345||JARDIM MARINGA
000001||01||00000001||00000001||00000346||VILA MONUMENTO
000001||01||00000001||00000001||00000347||JD STA MARIA
000001||01||00000001||00000001||00000348||PARQUE PANAMERICANO-JARAGUA
000001||01||00000001||00000001||00000349||VILA CONCEICAO DIADEMA
000001||01||00000001||00000001||00000350||VILA INVERNADA
000001||01||00000001||00000001||00000351||JD BONFIGLIOLI
000001||01||00000001||00000001||00000352||PARQUE ANHANGUERA
000001||01||00000001||00000001||00000353||CHACARA SANTO ANTONIO
000001||01||00000001||00000001||00000354||JAGUARA
000001||01||00000001||00000001||00000355||BROKLIM NOVO
000001||01||00000001||00000001||00000356||IATQUERA
000001||01||00000001||00000001||00000357||VILA PROGREDIOR
000001||01||00000001||00000001||00000358||SANTANA - 1∫ ANDAR
000001||01||00000001||00000001||00000359||CHACARA BELENZINHO
000001||01||00000001||00000001||00000360||JARDIM LILAH
000001||01||00000001||00000001||00000361||VILA MOINHO VELHO
000001||01||00000001||00000001||00000362||JD GUAPIRA
000001||01||00000001||00000001||00000363||VILA PAULICEIA
000001||01||00000001||00000001||00000364||JD.GUEDALA
000001||01||00000001||00000001||00000365||JD.SAO FRANCISCO
000001||01||00000001||00000001||00000366||AMERICANOPOLIS
000001||01||00000001||00000001||00000367||REAL PARQUE
000001||01||00000001||00000001||00000368||JARDIM BRASIL
000001||01||00000001||00000001||00000369||VILA UBERABINHA
000001||01||00000001||00000001||00000370||CHACARA DO ENCOSTO
000001||01||00000001||00000001||00000371||JARDIM MARAJOARA
000001||01||00000001||00000001||00000372||JD MARAJOARA
000001||01||00000001||00000001||00000373||JD PAULISTANO
000001||01||00000001||00000001||00000374||ALTOS DO JAGUARE
000001||01||00000001||00000001||00000375||CHACARA ITAIM
000001||01||00000001||00000001||00000376||JARDIM SELMA
000001||01||00000001||00000001||00000377||VELEIROS
000001||01||00000001||00000001||00000378||VILA CLEMENTINO
000001||01||00000001||00000001||00000379||VILA MATILDE
